V1	VCF0009x	VCF0010x	VCF0011x	VCF0009y	VCF0009z	VCF0010z	VCF0011z	VCF0018a	VCF0050a	VCF0071c	VCF0102	VCF0104	VCF0106	VCF0108	VCF0112	VCF0113	VCF0114	VCF0118	VCF0127	VCF0128	VCF0130a	VCF0140	VCF0143	VCF0146	VCF0147	VCF0148a	VCF0149	VCF0156	VCF0157	VCF0209	VCF0210	VCF0211	VCF0212	VCF0218	VCF0223	VCF0224	VCF0227	VCF0228	VCF0232	VCF0233	VCF0253	VCF0290	VCF0291	VCF0303	VCF0305	VCF0310	VCF0346	VCF0349	VCF0358	VCF0359	VCF0360	VCF0361	VCF0370	VCF0371	VCF0372	VCF0373	VCF0374	VCF0380	VCF0386	VCF0392	VCF0412	VCF0413	VCF0414	VCF0415	VCF0424	VCF0425	VCF0426	VCF0427	VCF0428	VCF0450	VCF0475	VCF0481	VCF0487	VCF0493	VCF0501	VCF0502	VCF0503	VCF0504	VCF0605	VCF0606	VCF0609	VCF0613	VCF0624	VCF0648	VCF0649	VCF0656	VCF0703	VCF0704	VCF0719	VCF0721	VCF0723a	VCF0729	VCF0733	VCF0734	VCF0741	VCF0801	VCF0804	VCF0806	VCF0809	VCF0823	VCF0830	VCF0838	VCF0839	VCF0843	VCF0846	VCF0847	VCF0849	VCF0850	VCF0851	VCF0852	VCF0853	VCF0854	VCF0867	VCF0870	VCF0871	VCF0872	VCF0876	VCF0878	VCF0879a	VCF0880	VCF0881	VCF0886	VCF0887	VCF0888	VCF0890	VCF0894	VCF0903	VCF0905	VCF0991	VCF0992	VCF1011	VCF9005	VCF9009	VCF9013	VCF9016	VCF9017	VCF9018	VCF9021	VCF9022	VCF9023	VCF9027	VCF9028	VCF9029	VCF9030a	VCF9030b	VCF9030c	VCF9031	VCF9032	VCF9039	VCF9040	VCF9041	VCF9042	VCF9045	VCF9047	VCF9048	VCF9049	VCF9054	VCF9069	VCF9081	VCF9084	VCF9085	VCF9086	VCF9087	VCF9088	VCF9089	VCF9092	VCF9093	VCF9094	VCF9095	VCF9096	VCF9122	VCF9131	VCF9132	VCF9133	VCF9201	VCF9202	VCF9203	VCF9204	VCF9205	VCF9206	VCF9207	VCF9208	VCF9209	VCF9210	VCF9211	VCF9212	VCF9213	VCF9214	VCF9215	VCF9216	VCF9217	VCF9218	VCF9219	VCF9220	VCF9221	VCF9222	VCF9223	VCF9224	VCF9225	VCF9226	VCF9227	VCF9228	VCF9229	VCF9230	VCF9232	VCF9233	VCF9234	VCF9235	VCF9236	VCF9237	VCF9238	VCF9239	VCF9240	VCF9241	VCF9242	VCF9243	VCF9244	VCF9245	VCF9246	VCF9247	VCF9248	VCF9249	VCF9250	VCF9251	VCF9252	VCF9253	VCF9255	VCF9256	VCF9257	VCF9258	VCF9259	VCF9260	VCF9261	VCF9262	VCF9265	VCF9267	VCF9268	VCF9269	VCF9270	VCF9271	VCF9272	VCF9273	VCF9275	VCF9277	VCF9278	VCF9279	VCF9280	VCF9281	VCF9282
2111	0	0	0	0.975	0.998	0.998	0.998	0	9	9	4	1	1	2	3	2	4	1	2	4	4	6	1	1	1	5	1	5	1	50	15	0	85	0	60	0	90	0	97	70	60	0	50	2	1	1	1	1	1	1	2	2	1	1	2	2	1	1	5	1	0	50	15	65	0	30	0	0	50	2	5	1	5	1	2	2	1	6	1	1	1	1	2	0	50	0	3	1	1	1	1	1	6	1	2	91	3	4	3	2	7	1	4	5	2	5	3	2	1	5	1	1	5	5	5	5	1	1	5	3	2	2	1	1	1	2	2	2	5	5	2	15	4	2	2	4	2	5	5	0	5	1	1	1	1	2	1	5	5	3	4	3	1	1	1	2	1	4	7	1	1	7	1	3	7	6	5	1	7	6	2	2	1	2	1	1	2	7	1	1	0	0	5	5	2	5	5	5	5	5	2	2	3	2	4	2	3	1	1	1	1	1	1	1	2	4	4	2	1	1	1	2	3	10	0	2	2	3	1	3	1	3	5	2	3	5	3	1	1	1	4	1	1	1	2	100	30	70	6	4	5	1	2	1	2	1	1	1	1
2113	0	0	0	0.767	0.785	0.785	0.785	0	9	9	2	2	1	2	2	2	1	1	2	4	1	6	1	2	2	1	4	5	5	51	58	17	85	30	56	85	50	59	5	40	31	58	23	3	4	1	1	2	1	1	2	2	1	1	1	1	5	1	1	1	48	10	61	14	8	24	88	97	4	2	5	1	1	5	2	2	1	7	1	1	3	3	3	50	100	0	3	2	1	1	1	1	4	9	2	83	3	6	6	2	6	1	3	5	1	3	5	1	2	5	2	2	5	5	4	3	5	5	5	2	2	2	2	2	2	2	2	2	1	5	1	59	5	3	5	4	2	5	1	0	2	2	1	2	2	2	5	0	3	3	3	3	1	2	2	1	1	1	4	2	1	7	2	1	5	6	7	2	6	6	2	1	2	1	3	9	1	2	3	3	1	6	5	5	2	5	2	2	2	2	2	2	3	3	3	2	2	2	2	3	1	2	3	1	2	4	4	1	1	1	1	2	8	3	9	1	2	2	3	1	1	3	4	4	3	4	2	1	2	2	4	2	1	2	1	58	50	95	3	3	3	3	2	1	2	1	2	1	2
2115	0	0	0	0.886	0.907	0.907	0.907	0	9	9	3	2	2	2	2	2	1	2	2	1	4	3	1	2	2	4	1	0	0	97	97	68	85	97	97	20	11	81	97	0	81	59	89	1	4	3	2	2	2	2	2	1	1	1	1	2	1	5	5	1	54	94	25	55	97	30	10	20	97	1	1	5	5	1	2	1	7	1	2	1	2	2	2	100	50	50	3	1	1	1	3	2	3	1	2	57	1	3	5	2	3	4	5	5	1	1	3	2	1	4	3	3	1	3	3	1	1	1	3	3	1	1	1	1	1	2	2	2	1	1	1	96	1	4	3	4	1	1	1	0	1	1	3	1	1	2	1	1	1	2	3	1	5	1	3	1	2	1	7	7	4	7	7	7	1	1	1	5	1	1	1	1	2	1	9	0	2	1	1	3	10	0	1	1	1	1	5	5	5	5	1	1	3	2	3	2	4	2	1	1	1	1	2	1	3	7	4	1	1	1	3	1	0	9	0	2	2	2	3	1	3	1	5	4	3	3	3	1	1	1	3	2	1	2	1	81	74	85	2	1	1	4	3	1	2	1	1	1	1
2116	0	0	0	0.96	0.992	0.992	0.992	0	9	9	2	2	1	2	4	2	5	1	2	4	5	6	1	2	7	6	2	5	5	40	50	97	30	85	85	15	97	40	97	40	97	50	85	1	4	3	2	1	1	2	1	1	1	1	2	2	1	5	5	1	56	91	50	50	97	50	15	50	97	1	1	5	1	1	2	2	2	6	1	1	2	2	3	100	100	0	3	1	1	1	2	2	7	1	2	15	1	5	6	2	3	4	4	5	2	5	1	3	5	2	2	1	1	3	3	3	1	1	1	1	2	2	1	2	1	3	1	2	1	1	1	40	1	1	5	4	2	1	1	0	1	1	3	1	1	2	5	1	1	4	2	2	3	1	1	2	1	2	5	2	1	6	2	2	5	7	7	2	7	7	2	2	1	2	10	1	1	1	2	2	10	1	1	4	1	3	5	2	4	3	1	1	2	2	2	1	3	1	2	3	1	1	3	1	1	3	4	4	2	5	1	1	1	1	9	2	2	1	1	3	1	1	5	3	4	4	2	2	2	2	2	1	1	2	1	100	100	30	5	4	3	2	3	1	2	1	1	1	1
2117	0	0	0	0.931	0.952	0.952	0.952	0	9	9	5	1	1	2	2	2	4	1	1	1	1	6	1	1	1	1	3	5	5	60	75	55	65	31	60	80	85	65	85	15	80	56	26	3	3	3	1	2	1	1	1	2	1	1	1	1	5	1	1	1	30	20	45	20	0	15	60	75	0	2	5	1	1	5	1	2	2	6	1	1	1	1	2	0	50	0	3	2	1	2	2	2	2	9	2	54	3	7	6	2	6	3	1	6	1	1	5	3	1	2	2	2	5	5	4	5	1	1	5	2	2	3	2	2	3	3	1	2	1	5	2	55	5	2	3	3	5	1	5	0	2	1	3	1	1	1	1	3	5	1	1	5	1	3	2	1	2	2	1	1	1	7	1	1	6	6	7	1	6	5	2	1	2	1	5	6	2	7	3	1	1	5	5	5	3	5	3	2	3	5	2	2	3	3	4	2	3	1	2	3	2	3	2	1	3	5	4	3	1	1	3	2	6	0	9	2	2	2	3	3	1	3	2	2	5	2	3	1	1	2	1	1	1	1	1	40	45	90	3	5	3	3	3	1	2	1	1	1	1
2118	0	0	0	0.674	0.689	0.689	0.689	0	9	9	3	1	1	2	1	2	5	2	2	1	5	6	1	1	1	6	2	0	0	60	30	15	85	16	70	41	70	30	60	15	40	29	38	3	4	3	1	1	1	1	2	2	2	2	1	1	5	1	1	1	36	16	51	16	1	17	70	85	1	2	5	1	1	1	2	2	1	5	1	1	1	3	2	25	50	0	3	2	1	2	1	2	7	9	2	84	3	7	7	1	7	3	1	5	2	5	5	3	2	4	2	4	1	3	3	3	1	1	5	3	2	2	2	1	3	2	2	1	1	1	2	50	5	2	3	2	5	5	5	0	2	1	3	1	1	1	1	1	2	4	4	2	1	3	2	2	2	1	2	4	2	7	3	2	6	7	3	4	7	4	2	1	2	1	0	8	1	2	3	1	2	5	5	5	4	5	1	3	4	4	2	2	3	1	4	2	1	1	2	3	2	3	2	1	2	4	4	2	1	1	2	5	6	0	8	2	2	3	3	3	3	3	3	1	5	3	2	2	2	2	1	1	1	1	1	30	85	60	4	5	2	1	2	1	2	1	1	1	1
2119	0	0	0	2.286	2.363	2.363	2.363	0	9	9	6	2	1	2	4	2	4	3	2	1	5	3	1	1	1	4	1	0	0	40	87	94	15	97	79	0	91	31	87	60	90	49	99	1	4	3	2	1	2	2	1	1	1	1	2	2	1	5	5	1	49	99	25	75	97	50	0	0	97	1	5	5	5	1	2	2	3	7	2	2	1	2	2	50	50	75	3	1	1	1	2	1	7	1	2	9	1	1	4	2	4	4	6	4	2	5	1	3	5	1	5	1	1	1	1	3	1	1	3	2	2	2	2	2	1	2	2	2	1	5	1	69	1	1	4	5	1	1	1	0	1	1	3	2	2	2	5	3	2	4	3	2	3	1	2	2	1	1	4	3	1	6	3	3	7	7	7	1	7	6	3	2	1	2	10	2	1	1	1	1	10	0	2	2	2	2	5	5	5	5	1	1	1	1	1	1	4	2	1	2	1	2	2	2	3	7	4	1	1	1	1	2	2	2	9	2	2	1	1	3	1	1	5	2	4	5	2	1	2	2	1	1	1	2	1	94	33	57	4	4	4	4	3	3	2	1	1	1	1
2120	0	0	0	1.44	1.475	1.475	1.475	0	9	9	7	1	1	2	1	2	2	3	2	2	5	3	5	1	5	1	4	0	0	30	61	30	72	30	69	42	51	40	53	2	69	36	44	2	1	1	1	1	1	1	2	2	2	2	1	1	5	1	5	5	49	6	63	28	4	40	93	85	33	2	5	1	5	1	2	2	1	7	1	1	1	1	2	0	50	0	3	2	1	1	2	1	7	9	2	70	3	6	4	2	6	4	5	7	1	1	5	3	1	5	2	2	5	5	5	5	1	1	5	3	3	1	2	1	2	2	2	2	5	5	2	40	5	1	5	3	2	1	1	0	2	2	1	2	2	2	5	0	2	1	1	5	1	1	1	1	1	5	4	1	2	6	5	2	6	5	5	5	4	5	2	1	2	1	5	5	2	7	3	2	0	7	5	5	4	5	1	2	2	1	2	2	3	3	1	2	1	2	3	5	1	1	1	1	1	3	4	2	1	1	2	2	5	2	7	2	2	4	1	3	1	3	4	3	2	4	3	2	2	2	4	1	1	2	2	31	53	75	3	5	2	2	1	1	2	1	2	1	1
2121	0	0	0	1.001	1.024	1.024	1.024	0	9	9	2	1	2	2	3	1	3	1	2	1	3	4	1	2	2	1	4	1	5	50	51	46	58	95	54	0	52	60	30	72	80	48	98	1	4	2	2	2	2	2	1	1	1	2	2	2	1	5	5	1	49	98	3	48	97	0	1	50	97	1	5	5	5	5	2	1	1	7	2	1	3	3	3	50	100	50	3	1	1	1	1	1	1	1	2	55	2	2	1	2	1	4	4	4	2	5	6	3	3	3	3	3	1	3	3	5	1	1	3	2	1	1	1	1	1	1	2	2	1	1	1	48	1	3	1	4	2	1	1	0	1	2	1	2	2	2	5	0	3	3	3	3	3	1	1	1	1	2	1	2	4	7	1	1	7	7	7	1	7	7	2	2	1	2	8	2	1	1	1	3	9	2	1	1	2	2	5	5	5	5	1	1	2	1	1	2	2	1	1	1	1	1	3	2	2	4	4	1	2	4	1	1	8	7	1	2	5	3	3	1	1	3	4	4	3	4	2	2	2	2	5	2	2	2	1	54	55	56	5	2	4	4	2	1	1	1	1	1	2
2122	0	0	0	1.007	1.03	1.03	1.03	0	9	9	5	1	1	2	1	2	4	1	1	2	5	6	1	1	1	4	1	5	5	85	97	70	65	70	70	60	70	85	70	40	85	65	55	1	3	2	1	1	2	2	1	1	1	1	2	2	1	5	5	1	50	85	65	55	85	70	15	60	85	1	1	5	5	1	2	2	4	7	2	2	2	2	3	100	100	75	3	1	1	1	1	1	1	1	2	46	3	6	5	2	5	2	4	4	1	2	5	2	2	2	1	2	5	3	3	5	1	1	1	2	3	2	1	1	1	2	2	1	1	1	2	85	1	1	2	3	3	1	1	0	1	1	3	1	1	2	5	0	3	2	4	2	3	1	2	1	1	1	5	4	5	5	3	6	4	3	4	3	4	2	3	2	1	2	2	8	1	1	1	2	9	7	2	1	2	2	5	5	4	3	1	2	1	1	2	1	1	1	2	3	1	1	1	2	3	6	2	1	1	1	1	1	5	5	3	2	4	3	3	1	3	3	5	3	3	2	2	1	2	2	4	2	1	2	2	70	60	100	1	3	3	2	2	1	2	1	2	1	1
2126	0	0	0	0.337	0.344	0.344	0.344	0	9	9	6	2	1	2	3	1	3	1	2	4	5	5	1	2	3	4	1	5	5	40	50	40	40	15	60	70	70	40	85	15	60	43	23	3	3	2	1	2	1	1	2	2	1	2	1	1	5	1	1	1	30	20	60	50	0	60	60	51	0	2	5	1	1	5	2	2	2	6	1	1	2	1	2	50	50	0	3	2	1	1	2	2	1	9	2	49	3	7	7	1	7	4	3	6	1	1	3	2	2	5	3	1	5	3	3	3	1	1	5	2	2	3	2	1	2	3	2	2	1	5	1	50	5	1	4	4	2	5	1	0	2	2	3	2	2	2	5	0	5	2	2	5	1	2	2	1	1	2	3	1	1	6	2	2	6	7	7	2	7	6	1	1	1	1	5	10	1	2	3	2	1	9	5	5	4	5	2	2	3	2	2	2	3	2	3	2	2	2	2	3	1	1	2	1	2	4	2	2	1	1	2	3	8	2	7	2	3	3	1	3	1	3	4	3	4	4	3	1	2	2	3	1	1	2	1	0	50	100	2	5	2	2	2	1	2	1	2	1	2
2129	0	0	0	0.684	0.699	0.699	0.699	0	9	9	3	1	1	2	3	2	4	1	2	4	1	6	1	1	1	4	1	5	5	30	30	15	85	23	85	60	70	40	40	30	50	42	32	3	4	1	1	2	1	1	2	2	2	2	1	1	5	1	1	1	32	21	28	22	2	0	61	51	30	2	5	1	1	1	2	2	2	5	1	1	1	1	1	0	0	0	3	2	1	1	2	1	2	9	2	84	3	6	5	2	3	2	1	5	1	2	5	1	1	3	1	3	5	3	3	3	5	5	5	2	2	2	2	1	1	3	1	2	5	5	1	15	5	3	2	2	3	5	1	0	2	1	3	2	2	2	5	0	5	1	1	5	1	2	2	2	1	4	4	2	5	5	3	1	4	5	5	3	5	5	2	2	1	1	3	10	2	1	3	1	2	8	5	5	4	5	2	3	4	3	2	2	3	3	3	2	1	2	2	3	1	2	2	1	1	1	4	1	1	1	2	4	8	0	9	2	4	3	3	1	1	3	5	2	2	5	2	1	2	2	4	2	1	2	1	70	60	85	2	6	4	2	2	2	2	1	1	1	1
2130	0	0	0	0.345	0.353	0.353	0.353	0	9	9	5	2	1	2	1	2	5	3	2	2	5	6	1	1	5	6	1	0	0	70	50	85	30	70	60	30	70	60	97	40	70	50	70	1	4	3	1	1	1	2	1	1	1	1	2	2	1	5	5	1	50	85	50	85	85	85	15	15	70	1	1	5	5	1	2	2	2	7	1	1	3	3	3	50	100	0	3	1	1	2	2	2	4	1	2	21	1	4	4	2	2	4	6	5	2	5	1	2	4	2	5	4	5	5	4	1	1	1	1	1	1	1	1	1	1	2	1	2	5	5	1	50	2	1	4	5	2	1	1	0	1	1	3	1	1	2	5	3	4	4	4	2	1	1	1	1	2	4	3	3	3	5	3	2	7	7	6	1	6	6	1	2	1	1	9	1	1	1	1	2	8	0	1	2	2	2	4	5	5	5	1	1	3	1	2	2	3	1	3	4	1	1	3	1	2	4	1	4	1	2	1	1	2	1	10	2	3	2	3	3	1	1	4	2	4	5	2	1	1	2	2	1	1	2	2	70	70	30	5	5	2	4	3	1	2	1	1	1	2
2133	0	0	0	0.37	0.379	0.379	0.379	0	9	9	4	2	1	2	2	2	3	1	2	1	5	5	1	2	2	3	3	5	5	85	97	70	97	50	97	48	85	60	97	1	50	49	51	2	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	50	40	54	44	40	47	60	60	14	2	5	5	5	5	2	2	4	4	1	1	1	1	1	0	0	0	3	2	1	1	2	1	7	7	2	62	1	4	2	1	4	1	3	4	1	3	3	1	3	2	1	5	5	5	5	1	1	1	5	3	1	1	1	1	1	1	2	2	1	5	2	85	5	1	5	2	1	1	1	0	1	2	1	1	1	1	1	1	5	1	1	5	1	2	2	1	1	2	4	4	4	3	6	3	3	4	4	3	4	4	1	2	1	2	5	5	2	2	3	2	0	10	4	4	3	4	1	1	1	3	2	2	3	3	4	2	2	1	3	5	1	2	1	1	1	1	2	2	1	1	1	1	5	5	5	1	4	1	3	1	1	3	5	2	1	5	3	2	2	2	2	2	2	2	2	0	100	100	1	7	4	1	1	1	2	3	1	1	2
2134	0	0	0	0.407	0.417	0.417	0.417	0	9	9	5	2	1	2	3	1	4	1	2	1	0	5	1	1	3	3	3	5	5	50	50	0	85	1	70	85	60	50	0	40	40	43	8	3	3	2	1	2	1	1	2	2	1	2	1	1	5	1	1	5	44	9	69	33	2	52	85	86	1	2	5	1	1	5	2	2	1	6	1	1	1	1	1	0	0	0	3	2	1	1	2	2	2	9	2	91	3	6	4	1	7	2	6	6	1	3	5	2	1	5	5	5	5	5	5	3	5	5	5	3	2	2	2	1	1	2	1	2	1	1	1	50	5	1	5	1	3	5	1	0	2	2	3	2	2	2	5	3	4	3	2	4	1	1	2	1	2	1	1	1	1	1	7	1	6	7	7	6	1	6	1	2	1	1	0	8	2	2	3	1	0	9	5	5	5	5	1	1	1	1	2	2	3	3	4	2	1	1	3	5	1	2	3	1	2	4	4	2	2	4	1	2	10	0	8	1	3	1	3	1	3	3	5	3	3	4	2	2	2	2	3	2	1	1	1	50	60	100	2	3	3	3	2	1	2	1	2	1	2
2135	0	0	0	0.422	0.432	0.432	0.432	0	9	9	0	1	1	2	1	2	4	1	1	4	5	5	1	2	2	4	1	5	5	70	97	31	71	0	69	70	66	41	42	65	50	35	15	2	1	2	1	1	1	1	2	2	2	1	1	1	5	1	1	5	30	20	23	58	0	30	60	15	30	2	5	1	1	1	2	2	2	7	1	1	1	1	2	0	50	0	3	2	1	1	1	2	2	9	2	69	3	6	2	1	6	3	3	6	2	5	5	2	2	4	2	2	5	3	3	1	1	5	5	1	2	3	1	1	2	3	1	1	1	5	1	72	5	2	2	2	2	5	1	0	2	1	1	2	2	2	5	0	4	2	1	2	3	2	2	2	1	2	2	2	2	2	3	1	7	6	6	1	2	6	1	1	2	1	4	6	1	7	2	2	2	6	4	5	3	5	2	3	3	2	2	2	1	1	3	2	2	2	2	3	1	1	2	1	1	1	4	2	1	1	2	2	5	1	7	2	4	2	3	3	3	3	4	2	2	3	3	2	1	1	2	1	1	1	2	16	70	71	1	7	1	1	3	1	1	1	1	1	2
2136	0	0	0	0.883	0.903	0.903	0.903	0	9	9	3	2	1	2	3	1	3	1	2	2	5	5	1	1	1	4	1	5	5	92	52	70	97	28	82	74	93	94	75	17	51	51	27	3	2	3	1	1	1	1	2	2	1	1	1	1	5	5	1	5	66	27	67	36	42	52	89	81	1	2	5	5	1	5	2	2	1	6	1	1	1	1	2	0	50	0	3	2	1	1	2	2	6	9	2	62	3	4	5	1	4	4	3	6	2	5	5	2	2	5	1	2	5	5	4	1	1	1	3	2	1	2	2	1	1	2	2	2	1	5	1	97	5	1	5	3	2	5	1	0	2	2	3	2	2	2	5	5	5	1	2	5	3	1	1	2	1	2	2	2	2	6	2	1	6	5	6	2	6	6	2	1	2	1	1	9	1	2	3	2	0	7	5	5	2	5	2	2	2	3	2	2	3	3	3	2	4	1	2	3	2	3	3	2	1	1	4	4	1	1	1	2	7	3	8	2	3	3	3	1	1	3	5	3	2	4	2	2	2	2	3	1	1	2	2	80	84	100	5	4	6	6	2	3	2	1	2	2	1
2137	0	0	0	1.315	1.345	1.345	1.345	0	9	9	4	2	1	2	1	2	4	1	1	1	1	6	1	1	1	4	1	5	5	15	85	50	30	70	50	15	50	50	50	0	70	43	78	1	4	2	1	1	1	2	1	1	1	1	2	2	1	5	5	1	43	93	64	84	85	97	0	30	70	1	5	5	5	5	2	2	2	7	1	1	2	2	3	100	100	0	3	1	1	1	2	2	7	1	2	39	1	5	4	2	5	4	7	4	1	3	1	2	2	5	1	3	5	3	3	1	1	1	5	1	2	2	2	1	1	2	1	2	5	5	1	85	2	1	5	3	1	1	1	0	1	1	3	1	1	2	5	0	3	3	5	3	3	1	1	2	1	4	4	4	4	7	4	3	7	7	7	1	7	7	3	2	1	1	10	3	1	1	1	2	10	0	1	1	1	2	5	5	5	5	1	2	2	2	2	1	3	1	2	3	1	1	2	1	2	4	4	2	1	1	1	2	3	3	9	2	2	1	3	3	1	3	5	3	4	5	2	1	1	1	3	1	1	1	1	50	50	100	2	3	4	2	2	1	1	1	2	1	1
2138	0	0	0	1.605	1.643	1.643	1.643	0	9	9	5	1	1	2	3	1	3	1	1	4	5	3	5	1	3	1	3	5	5	50	70	85	85	85	97	50	97	0	50	50	85	68	68	1	3	3	2	1	2	2	1	1	1	1	2	2	1	5	5	1	49	99	85	50	97	85	0	85	97	1	1	5	5	1	2	2	4	7	1	1	1	1	3	0	100	0	3	1	1	1	2	2	4	1	2	49	2	4	6	1	7	3	4	4	2	5	5	2	1	1	1	1	5	3	3	3	1	5	5	1	1	2	2	1	2	3	2	2	1	5	1	97	1	1	3	3	3	1	1	0	1	1	3	1	1	2	1	1	1	1	3	3	3	2	1	2	2	1	4	1	1	6	2	4	4	7	5	2	7	5	2	2	1	2	6	6	2	1	2	2	9	4	2	2	3	3	5	5	5	5	1	2	2	2	2	2	2	1	1	2	1	1	2	1	2	4	3	2	1	1	1	3	9	5	5	2	3	1	3	3	1	3	3	2	2	3	1	2	2	1	1	1	1	2	1	100	50	100	1	1	1	1	2	1	1	1	2	1	1
2139	0	0	0	0.33	0.337	0.337	0.337	0	9	9	6	1	1	2	3	1	4	1	2	2	4	6	1	2	5	4	1	5	1	70	15	30	97	0	85	65	50	70	30	30	40	33	18	3	4	3	1	1	1	1	2	2	1	1	1	1	5	1	1	5	38	13	45	5	0	0	75	90	0	2	5	1	1	5	2	2	1	5	1	1	3	1	2	25	50	0	3	2	1	2	2	2	7	9	1	82	3	6	6	2	5	2	2	6	1	2	5	2	2	5	2	3	5	5	4	1	1	5	5	2	2	3	2	2	3	3	2	2	1	5	1	60	5	3	3	2	1	1	1	0	2	2	1	1	1	1	5	3	2	3	3	5	1	3	2	3	1	1	1	1	1	7	1	1	7	4	4	4	4	4	1	1	2	1	0	8	1	2	3	2	0	9	5	5	5	5	2	3	2	2	2	2	3	3	4	2	1	2	2	3	1	1	2	1	3	7	4	2	2	5	2	1	9	0	8	1	2	3	1	1	1	3	5	3	4	5	2	2	2	1	2	1	1	1	1	50	100	100	4	3	1	1	1	2	2	1	2	1	2
2140	0	0	0	0.379	0.388	0.388	0.388	0	9	9	2	2	1	2	1	2	4	1	2	2	4	6	1	2	2	6	1	5	5	63	63	68	61	75	71	18	80	64	78	85	74	47	79	1	2	2	1	1	1	2	1	1	1	1	1	1	1	5	5	1	50	93	79	48	93	76	7	81	72	1	1	5	1	1	2	2	3	6	1	2	3	3	2	50	50	25	3	1	1	1	1	1	5	1	2	45	2	4	3	2	4	4	5	5	2	5	1	3	3	3	3	3	5	1	2	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	71	2	3	3	3	3	1	5	0	1	1	3	2	2	2	5	5	3	3	3	3	3	1	1	1	2	2	3	4	2	4	1	3	7	7	5	5	7	7	1	2	1	2	5	2	2	1	1	2	8	2	2	1	2	3	4	4	4	5	1	1	2	2	2	1	2	1	2	3	1	2	2	2	2	4	4	1	2	4	1	3	3	0	10	2	3	2	1	3	1	3	2	3	2	3	2	2	2	2	3	1	1	2	2	61	58	57	3	2	3	3	2	1	2	1	1	1	2
2141	0	0	0	1.496	1.531	1.531	1.531	0	9	9	3	1	1	2	3	2	2	1	2	4	5	2	1	2	1	1	3	5	5	21	51	52	44	50	96	50	50	47	78	29	49	50	50	2	1	2	1	1	1	1	1	2	1	2	1	2	5	1	5	1	55	55	40	40	60	30	50	50	0	2	5	5	5	5	1	1	4	5	1	1	1	1	2	0	50	0	3	2	1	1	2	2	4	9	2	45	2	1	4	1	7	1	5	3	2	5	3	3	2	4	2	1	5	5	4	5	1	1	5	1	2	1	1	2	1	1	2	2	5	5	2	49	5	1	5	3	3	1	1	0	2	1	1	2	2	2	5	3	5	2	1	5	3	2	3	2	1	5	3	4	4	5	4	5	4	7	6	2	7	3	2	2	1	2	5	5	2	7	2	3	1	5	2	4	3	4	4	5	4	4	2	2	2	3	4	2	2	2	2	3	3	5	2	1	2	4	1	3	1	1	1	5	7	5	5	2	3	2	3	1	3	3	1	3	1	1	4	2	2	1	4	2	2	2	1	50	13	94	1	3	4	1	2	1	2	2	1	2	1
2142	0	0	0	0.471	0.483	0.483	0.483	0	9	9	3	2	1	2	3	1	2	2	2	1	3	5	1	1	3	4	1	0	0	70	60	40	60	40	97	70	50	60	40	15	40	55	35	1	3	3	1	1	1	1	2	1	1	1	1	1	5	1	1	1	50	15	43	23	15	15	85	70	30	2	5	1	1	5	2	2	3	5	1	2	1	1	1	0	0	25	3	2	1	1	2	2	7	9	2	59	3	5	5	2	4	2	4	7	1	2	3	1	2	2	2	2	5	5	4	3	1	1	5	3	2	1	1	1	1	3	2	2	1	5	2	70	5	2	2	4	4	5	1	0	2	2	1	1	1	2	5	0	5	1	2	5	1	2	2	1	2	1	2	1	1	4	4	1	6	5	6	4	6	5	1	2	1	1	5	8	1	2	3	3	1	8	5	5	4	5	2	3	3	3	2	2	3	2	3	2	3	2	2	3	1	2	2	2	2	4	4	2	1	1	2	2	5	5	5	1	4	3	3	1	3	3	5	4	4	3	2	1	1	1	2	2	1	1	1	30	70	100	2	4	5	5	2	3	2	1	2	1	1
2143	0	0	0	0.618	0.638	0.638	0.638	0	9	9	6	2	1	2	4	2	4	3	2	1	5	4	5	1	1	6	2	0	0	50	0	15	85	17	60	71	60	30	30	0	30	44	23	3	4	2	1	2	1	1	2	2	2	2	1	1	5	1	1	5	43	8	68	33	0	50	85	85	0	2	5	1	1	1	2	2	1	6	1	1	1	1	2	0	50	0	3	2	1	2	2	2	3	9	2	84	3	6	6	1	5	3	2	4	2	5	5	2	1	5	1	5	5	3	3	3	1	5	5	3	2	2	2	1	1	3	2	2	1	5	1	50	5	5	2	1	5	1	1	0	2	1	3	1	2	1	5	0	2	1	2	3	1	3	2	2	1	1	2	2	1	7	1	1	5	6	6	2	7	6	2	1	2	1	1	9	1	2	3	1	0	10	5	5	3	5	2	2	2	2	2	2	3	2	4	2	3	1	1	2	2	3	2	1	2	4	4	2	1	2	2	3	9	1	9	2	3	2	1	1	3	3	5	2	4	5	3	2	2	2	3	1	1	1	1	0	60	100	3	5	4	2	2	3	2	1	2	2	1
